text,label
"You've got to admire director Todd Sheets for his dedication, drive and enthusiasm when it comes to movie-making: between 1985 and 2000, he made a whopping 34 films. Unfortunately, if his Zombie Bloodbath trilogy is anything to go by, they're probably all crap (and a quick look at their IMDb ratings seems to verify my hunch).<br /><br />Part 3 sees a group of obnoxious students finding detention a little more eventful than usual after they are attacked by hordes of the living dead, who have escaped from a top-secret army base located directly beneath their school. Working from a dreadful script by Brian Eklund (which relies heavily on liberal use of the f-bomb) director Sheets delivers yet another embarrassingly amateurish effort featuring some mind-numbingly awful performances from his talent-free cast, dreadful visual effects (some crap CGI and what looks like the front of a giant cardboard space-shuttle) and his trademark shoddy gore (handfuls of offal pulled from beneath his victims' clothing).<br /><br />Finally, after what seems like an eternity watching irritating characters running for their lives, and unconvincing undead people fondling animal innards, Zombie Armageddon finishes with a time-travel/paradox twist ending which forces viewers to re-watch several torturous minutes from the beginning of the film. Honestly... once was enough, Mr. Sheetswhat have we done to deserve having to watch it again?",0
"what can i say. oh yeah those freaking fingers are so weird. they scare the heck out of me. but it is such a funny film, Jim Carrey works the grinch. if you havent already seen it then what you waiting for an invitation. go, go and get watch it. you dont know what your missing.",1
"This is a horrible little film--and unfortunately, the company that made this short made several others. The short is essentially a one-joke idea that wasn't funny to begin with and may also offend you. It certainly made me uncomfortable watching very young children (most appeared about 2 years-old) cavorting about and pretending to be adults--in this case, a dancehall girl and bar room patrons. It's the sort of humor that you might be forced to laugh at from your own kids if they pretended to be adults, but I can't see anyone WANTING to see this--especially when a very young Shirley Temple is dressed in a rather slinky outfit and acts like a vamp!! And then, other kids act like adults in some rather adult situations. At the time, I am sure they were not trying to appeal to pedophiles, but when looking at it today, that is what immediately comes to mind! Because of this, this boring film ALSO creeped me out and I hope to never see it again!! Pretty strange and pretty awful.",0
"I remember seeing this movie a long time ago on television. I remember the premise of the movie being about a bunch of hotel occupants being attacked by man-eating ants. What I didn't remember was HOW AWFUL IT WAS!!!<br /><br />I recently caught this movie on television late at night. I'm sure it must have been a mistake because movies like this usually disappear from existance and are never to be found again! Suzanne Somers (at the pinnacle of her career playing Chrissy on 'Three's Company') plays a vacationer at Lakewood Manor. Constructions workers are installing a swimming pool outside and accidentally disturb an ants' nest. Or should I say, a *MAN-EATING ANTS' NEST*!! One of the workers actually gets attacked by the ants. One minute he's picking them off his clothes one by one, the next minute he's covered in them. The next scene shows a skeleton in the dirt.<br /><br />If you thought that was pretty far-fetched, you should see Myrna Loy playing a wheel-chair bound resident who gets airlifted out of the Manor via helicopter! I could almost picture her thinking in relief that she was getting airlifted out of the movie!<br /><br />The final scenes depict Suzanne, Robert Foxworth and a third guy sitting on the floor of a hotel room with their backs to each other, blowing through straws and covered in ants.<br /><br />That's basically the movie. There's really no ""disaster"" appeal or ""big-star"" draw to the film. It was intended to be a 'grand-scale' television event at the time. Now, it's lucky if it gets dumped in a 4:00am timeslot on your local television station.<br /><br />If you want to catch Suzanne Somers at her best, then watch an episode of Three's Company. If you want to see Myrna Loy doing anything to put bread on the table and pay the bills, then watch this movie.<br /><br />0/10",0
"Truly awful film made by cinematographer-turned-director Ted Tetzlaff. Decent enough looking film but for a time-bomb movie totally devoid of any tension whatsoever. Ford, as someone put it here, sleepwalks though this one with his characteristic smirk. There are some details thrown around- Canadian ex-army or RAF, defused bombs in the war, his wife is leaving him- but none of these back stories add up to much. The bomber himself is a complete mystery. Why is he trying to blow up this shipment of mines? For that matter, what time period are we talking about here? WWII or postwar?? I assumed the latter which makes bomber's motive even more salient. Generally, though, just a horrible film. There are plenty of good time-bomb flicks to skip this one. Watch any episode of ""Danger UXB"" for a more exciting time, at about the same running time.",0
"This police procedural is no worse than many others of its era and better than quite a few. Obviously it is following in the steps of ""Dragnet"" and ""Naked City"" but emerges as an enjoyable programmer. The best thing about it is the unadorned look it provides into a world now long gone...the lower class New York of the late 40's/early 50's. Here it is in all its seedy glory, from the old-school tattoo parlors to the cheap hotels to the greasy spoons. These old police films are like travelogues to a bygone era and very bittersweet to anybody who dislikes the sanitized, soulless cityscape of today.<br /><br />Also intriguing is the emphasis on the nuts-and-bolts scientific aspect of solving the crime...in this case, the murder of a tattooed woman found in an abandoned car. Our main heroes, Detectives Tobin and Corrigan, do the footwork, but without the tedious and painstaking efforts of the ""lab boys"", they'd get nowhere. Although the technology is not in the same league, the cops here use the dogged persistence of a C.S.I. investigator to track down their man.<br /><br />The way some reviewers have written about this movie, you think it would have been directed by Ed Wood and acted by extras from his movies. What bosh! I enjoyed John Miles as the gangly ex-Marine turned cop Tobin...he had a happy-go-lucky, easy-going approach to the role that's a welcome change from the usual stone-faced histrionics of most movie cops of the period. Patricia Barry is cute and delightful as his perky girlfriend who helps solve the crime. Walter Kinsella is stuffy and droll as the older detective Corrigan. I rather liked the chemistry of these two and it made for something a bit different than the sort of robotic ""Dragnet"" approach.<br /><br />The mystery itself is not too deep and the final chase and shoot-out certainly won't rank amongst the classics of crime cinema, but during it's brief running time, ""The Tattooed Stranger"" more than held my interest.",1
"I don't recall walking out of a movie theater except this once. Not only that, but I was with 7 friends, and we all wanted to go. An uninteresting plot, characters made of clay, violence with no point. I didn't care when the good guys died; I didn't care when the bad guys got it. The fantasy and magic was laid on thick as liver pudding and there was no coherency. In short, fine entertainment if you happen to be spending an eternity in Hell.",0
"""Arahan"" adds nothing positive to the Kung Fu genre. To compare this confused motion picture with the inspired craziness and quality of Stephen Chow's films is a mistake.<br /><br />Firstly the fight scenes are nothing new. All that is presented here has been done before and better by the likes of Yimou Zhang, Tony Jaa and Jackie Chan. Fights in intelligent Motion Pictures need logic. There seems no point serving blows that have no damaging effect as in the ""Matrix"" sequels.<br /><br />The attractive female lead So-Yi Yoon captivated the screen but she never convincingly conquered the physical demands of the role as Ziyi Zhang had done so easily in ""House Of Flying Daggers"". Having a Martial Arts background serves well in Kung Fu movies. To cast actors inexperienced in these skills is a serious mistake (See Aya Ueto in ""Asumi"") unless you are a very talented director which as ""Arahan"" proves Seung-wan Ryoo is not.",0
"Bedknobs & Broomsticks is another one of Disney's masterpieces. It was filmed with sequences of animation and the actors and actresses interacting with the animations. (A similar concept was used in Mary Poppins when the children and Mary disappear into the sidewalk art.) I am mainly rating this film through child's eyes because I have not seen it in years. Back then, it was one of my favourite films. It was magical and mystical, and the last scenes (the conflict beginning with the ghostly armour walking into battle) were my favourites. There was also a lot of stop-animation used with the spells (ie, people turning into rabbits), which may be a little dated and silly now. (Also, I believe that the film starts off slowly.) Through the eyes of a child, this is a fun film and it is easy for children to put themselves into the places of the children in the film. It is an imaginative film which is sadly largely-forgotten today.",1
"This film is a joke and Quinton should be ashamed of himself, trying to pass this off as a Modesty Blaise Film. If you are having trouble sleeping then all means rent this film. The stick figure they call a actress who is suppose to be Modesty Blaise has got to be the most boring person on this planet. Maybe she could be used as a hat stand in the back ground of a real film.seventy-five minutes of nothing thank you who ever invented the fast forward button. If you see this film if you can call it that coming your way RUN. I can't help but think what 3rd world country could of used the money wasted of this crap. this film is boring the actors are boring waste of colour a waste air they breath If you would like to see Mostey Blaise Film then watch the one they made in the 60's maybe that what the director should of done.",0
"This was a favorite of my childhood - I can remember seeing it on television and thrilling to it each time. Now that I'm grown up and have a kid of my own, I wanted to introduce him to this classic movie. We watched it last Friday, and he liked it. During Abu's fight with the giant spider, my son's hand crept over and took hold of mine - he was genuinely scared. ""Is he gonna beat the spider, Poppa?"" Just watch, you'll see. He has no historical frame of reference to speak of (eight years old), so Bagdad under the grandson of Haroun al-Raschid might as well be Oz under Ozma.<br /><br />I think he especially liked how much of the heroics and derring-do were perpetrated by the boy-thief, and not the grown-up king. In fact, if you deconstruct the film's narrative a bit, the king is the thief's sidekick, not the hero at all - which must be very satisfying to imaginative, adventurous young boys. <br /><br />It's definitely a period piece - I suspect that by the time he's eleven or twelve, my son will find it 'corny' or whatever word the next generation will be using by then. The love story is barely one-dimensional - as a cynical friend commented, ""Why does Ahmad love the Princess? Because the narrative demands it."" The willingness of Abu to put himself in jeopardy (repeatedly) for the clueless, love-struck deposed king is equally improbable. But to quibble about such things while accepting flying mechanical horses, fifty-foot genies and the Temple of the All-Seeing Eye would be fatuous in the extreme. The satisfaction of seeing the prophecy fulfilled at the movie's climax is tremendous, as is the final shot of Abu triumphantly flying away on his (stolen) magic carpet, seeking ""some fun, and adventure at last!""",1
"When this first came out, my dad brought it home- we were amazed by it- It was so different from anything we had seen before. I was looking for a specific movie last night, and I found 'The Mind's Eye' again. The box is falling apart, and I am surprised that the tape still works! Although it is not 'Finding Nemo' quality graphics, it is still very good. They should sell this again- it is a landmark for computer animation imagery. Highly recommended!",1
"This is my favorite of the older Tom & Jerry cartoons from the early 40's. The original version with Mammy Two Shoes is on the Tom & Jerry Spotlight Collection 2 set, disc one, and showcases the wonderful detailed animation of the early cartoons. The gags on this one aren't all madcap Avery style, but more subtle and aimed at anyone who's ever stayed up late watching scary movies (or radio programs)! Tom is listening to a creepy radio show, and Jerry decides to play a number of tricks to spook him. The nine-lives gag is well done here, and I don't know how many times I tried to make a vacuum and a sheet that scary when I was a kid. When Tom's owner is awakened by the ruckus- Mammy was NOT the maid, it was HER house- she gets one heck of a surprise, with a big laugh. Get your pause button ready, it's worth it!",1
"What a dog of a movie. Noni Hazelhurst's performance is quite good, but it sits amidst a jungle of abhorrent scriptwriting, mediocre direction and wooden acting from the bulk of the cast. Many of the characters are woefully miscast, particularly the ever overrated Colin Friels.<br /><br />Very little works in this pretentious garbage. Much of the ""character development"" is done through a silly, angst-ridden voice over and frequently completely contradicts the behaviour of characters on-screen. In fact, it's hard to even figure out who the voice overs are talking about because they describe such different characters to who we see on screen! How are we meant to know Colin Friels (Javo) is meant to be an erratic, violent and unreliable junkie? One of these silly voice overs tells us. For crying out loud, the nature of his character is half the point of the movie and the only thing that lets us know is a flippin' voice over! The real killer is the characters. Everything about them. Their clothes are perfectly maintained and look fresh from the rack, despite the fact we are constantly reminded they are meant to be artsy paupers. They are all absurdly well-spoken for ""junkies"". None seem to have any real comprehension of life on the skids or on smack and yet this is meant to be the case with most of them.<br /><br />Monkey Grip deserves no more attention than a weekday TV movie matinée. Crud like this, perfectly well shot and technically presented, but a cliché-driven angsty drama that shoots so wide of being plausible and meanders about for hours without really going anywhere. At least Noni gets down to her birthday suit at every given opportunity. There's no other sane reason to endure this junk.",0
"""So there's this bride, you see, and she gets crushed to death by this statue that falls on her on the day of her wedding. Then, get this, a year later, her former fiancé falls in love with a beautiful psychic and then, that beautiful psychic gets haunted by the ghost of the disgruntled dead bride who wants to keep her from stealing her boyfriendhe heit'll be hilarious!."" Polite chuckling.<br /><br />This, I like to envision, is how Jeff Lowell, the man who dreamed up ""Over Her Dead Body,"" presented his concept to the studio execs over there at New Line Cinema. The big mystery is how those very same corporate bigwigs could then turn right around and green light the project, allowing Lowell to direct the film as well as write the screenplay.<br /><br />For if you think that no movie could ever possibly be as bad as this original premise sounds, then clearly you have another think coming. The only way in which it might have worked is if the writer had simply gone crazy with it and turned it into a no-holds-barred satirical farce. Instead, wanting to ensure that he delivered a fuzzy, inoffensive and warmhearted romantic comedy, Lowell engages in boring half-measures every step of the way, tamping down the absurdity in favor of drab conventionality. Indeed, ""Over Her Dead Body"" is so thoroughly inept and unfunny that it's hard to know where exactly Lowell thought he was going with it. Virtually every set-up, joke and sight gag in the film is flat-footed and poorly executed, with even the actors themselves seemingly aware of their predicament. How else to explain the halfhearted, lifeless performances of Paul Rudd, Eva Langoria Parker, Lake Bell and Jason Biggs in their various roles? <br /><br />I choose not to blame the actors, some of whom have proved their talents in better vehicles in the past (that is particularly the case with Rudd). But Lowell and those studio execs sure have some 'splainin' to do.",0
"Not wishing to give *anything* away here, I would just say this technically excellent, flawlessly acted and uplifting little flic will reward the viewer with an excellent hour and a half's entertainment: It will amuse, surprise, possibly embarrass occasionally and almost certainly tug at the heartstrings from time to time, as it approaches the inevitable, but not obvious, ending without becoming clichéd or predictable in any way. Most definitely recommended.<br /><br />A previous User's Comment gives 8 out of 10 for the film and 10 out of 10 for both Branagh and Bonham-Carter's outstanding performances - I agree entirely....",1
"Three part ""horror"" film with some guy in a boarded up house imploring the viewer not to go ""out there"" and (unfortunately) gives us three tales to prove why.<br /><br />The first story involves a young couple in a car accident who meet up with two psychos. It leads up to two totally predictable twists. Still, it's quick (about 15 minutes), violent, well-acted and well-done. Predictable but enjoyable.<br /><br />The second involves a man on the run after stealing a large amount of money. His car breaks down, he's attacked by a dog and stumbles into a nearby clinic. VERY obvious, badly done and extremely slow. Even at 30 minutes this is too long. Good acting though.<br /><br />The third is just barely a horror story. It involves a beautiful, lonely woman looking for Mr. Right. It has beautiful set designs, a nice erotic feel and a nice sex scene. But (again) predictable and not even remotely scary.<br /><br />It ends very stupidly.<br /><br />All in all, the first one is worth watching, but that's it. Tune in for that one then turn it off.",0
"The movie itself was ok for the kids. But I gotta tell ya that Scratch, the little squirrel, was the funniest character I've ever seen. He makes the movie all by himself. He's the reason I've just love this movie. Congradulations to the crew, it made me laugh out loud and always will!",1
"Sure, 65 years have passed since Thalberg's last production was filmed. But fellow IMDB members, come on, this movie is surely one of the masterpieces of the 30's! It is a 10.<br /><br />This was the first movie I saw at New York's Museum of Modern Art, around 1970 (I was a teenager). Expensive looking yet with scenes of such poverty, masterfully photographed, often thrilling, and always engaging, to me it was MGM movie-making at its best. What did audiences feel when they glimpsed a locust attack, the person by person destruction of a mansion, the horrific poverty and then the splendor of wealth.<br /><br />Last week, those watching the Academy Awards had a glimpse of the ""senior"" Oscar winner in attendance, Luise Rainer. How grand to see an actress who arguably delivered one of the most masterful, haunting performances in history electing to return for a celebration.<br /><br />Ok, so she should not have won the year before (Great Ziegfeld), but don't blame Luise. Talkies were only a decade old when this was released, and her dialogue limited. But as Olan, her use of visual and vocal is memorable.<br /><br />Large scale and touching, what more could a movie lover want!",1
"Watching this several times as a child was quite the experience 15 years ago, and now that I've found it again it still has a film experience like few others. If risky, it's a great display of morals and life lessons recommended for family viewing with young kids. While it still holds up as an adult, I was fortunate to have learned from it many times over years ago. Trying to find it today is hard enough . . . but believe me it is well worth it no matter what the age. Anime fans especially will find this a great entry to Masami Hata's filmography. With impressive art work and unique designs, ""Chirin No Suzu"" represents a worthwhile experience. While some of the lyrical songs are not so hot when recorded in English, the musical score is nevertheless captivating. But even the voice acting is far better than much released today. Unfortunately is went out of print in the mid-1980s from RCA Columbia Home Video, and has not received any new format release to my knowledge, at least in the US. Look hard for it and you will be quite satisfied! It's an artful, intense, enjoyable, and important landmark in Japanese animation.",1
"""Spaced Invaders"" is one of the funniest movies, I´ve ever seen. I don´t understand, why this movie didn´t get better critics, it´s funny, harmless and sweet. I first watched it, when I was 11, and I really fell in love with it... 2 days later, I got it on VHS :-P Till today, I´ve shown it to many friends, and they all liked it, but nobody knew the movie before. I think, that´s the problem, nearly nobody knows it, so nearly nobody can like it... This movie never got a real chance, that´s sad, ""SI"" has really the potential of a comedy like ""Monsters Inc."" or ""Spaceballs"". Ok, enough displeasure - What I really wanted to say, is that, if you ever want to laugh your head off, watch it! Even if you don´t get mad about it, it´s worth watching! --> Prepare to laugh, earth scum!",1
"i liked this movie a lot.I rented this expecting something not too bad to spend an evening.It turned out a particularly satisfying experience. Some scenes were hilarious and managed to be so in a movie not intended to be just a stupid slapstick comedy but with some meaning and moral values.It manages on both counts.The leads are all good but especially the guy who stars,also wrote and produced the movie.I've never seen any of these actors before, but they were likable and made me care about what happens to them in the end which is saying a lot.The script is clever and involving and has a refreshing feel to it. I think you wont be disappointed to watch this.",1
"I cringed all the way through this movie. First of all, the idiotic plot has little to do with Parson's own story. Hollywood has attempted to create a kind of comedy car chase movie. Imagine ""Englebert Sings Hendrix"".<br /><br />Do not take anything about this movie to be accurate. The name Parsons in the title and stealing of his body is just used as springboard for a low budget chase movie, a blatant attempt to grab a few bucks from the Parsons legacy and his fan base. Gram's father had long since been dead in 1973, the other global characters are fictional, none of this has anything to do with Grams life or death.<br /><br />If you are a Gram fan, I advise you to not see this movie. I wish I hadn't. It's saddening to see something special be treated as such disgracing fodder. I'd swear I could hear Gram turning in his grave while the movie was playing. If you are not familiar with Gram's life and legacy, do not take anything in this movie as being representative of Gram.<br /><br />I cannot say enough bad things about this movie. If Gram were alive and saw this movie, he would kill himself. Then again, maybe he'd be afraid to if he knew this movie were to result.",0
"While in a plane, flicking through the large choice of movies, I came across Live! almost accidentally. oh boy! what a choice.<br /><br />I remembered vaguely seeing the trailer over a year ago and completely forgot about it expecting no more than another cheesy nonsense movie about a stupid reality show. Now I can easily say this has been a hell of a ride. I don't remember last time I have been so excited, terrified. Not sure if it was the high altitude playing with my senses, but the suspense grow gradually through the movie until reaching a climax where you can't turn away from the screen, literally sitting on the edge of your seat and biting the remaining nails you've got.<br /><br />You will first go through a personal moral assessment of where you stand about the righteousness of the show. You will drift from thinking ""how come the human being can be so vicious"" to ""why not after all?"".Ask yourself would you do it. Then learn about the contestants, their motives and start guessing. You will then watch contestant pulling the trigger one by one and get excited even though you know the first candidate is safe.<br /><br />Good acting, good directing, with a movie experience that reminds you those old movies where you knew what would happen in the next scene but still were craving for more.<br /><br />*Spoilers* couple of things i would have changed:<br /><br />- the casting of the contestants. i have really been moved by the farmer and we should have had a bit more like him. The idea of a rich writer who wants to be famous is a bit stupid, it felt like you didn't care about some of the contestants. Although this might have been done on purpose, i think the audience should have been able to associate with the majority of the contestants. - game rules, a big glitch :<br /><br />what happens if the 5th contestants doesn't die when he pulls the trigger. do you seriously think the last standing guy will pull the trigger and execute himself!!! they should have given a chance to all contestants to live, ie: if 5th is a blank too, then no one dies.<br /><br />interestingly I haven't been bothered too much by this bad points cause i really had a good time. just wish i had some popcorn with me!",1
"Charles Boyer is supposed to be Spanish, and he's come to London to buy coal in ""Confidential Agent,"" a 1945 film also starring Lauren Bacall, Katina Paxinou, Peter Lorre, Dan Seymour, and Wanda Hendrix. Boyer is Luis Denard, and everyone is out to stop him except Bacall. His papers are stolen, he's accused of murder but he's determined to get coal for his people so that they can fight the Fascists.<br /><br />This film has its good and not so good points. It rates high for atmosphere and for suspense, and it is highly entertaining. Bacall is incredibly beautiful, Boyer is passionate, Paxinou is mean, Lorre is slimy, Hendrix appropriately pathetic, and Seymour outrageously wonderful.<br /><br />The not so good points: Bacall is supposed to be English, and Boyer Spanish. Uh, no. Boyer is terrific in his role even with the wrong accent, but Bacall is 100% American, not of the British upper class. The two have no chemistry. Conclusion: Bacall is somewhat miscast. Her acting isn't up to snuff either; she's better in other films. But she's an astonishing looking woman, and much can be forgiven.<br /><br />Paxinou is nearly over the top and hateful. Dan Seymour almost steals the entire film as a hotel guest who studies human nature. It's a great part and his performance is perfect, while some of the direction of the other actors isn't as good. This was definitely a case of no small parts, only small actors. Seymour wasn't a small actor.<br /><br />Definitely worth seeing even with its flaws.",1
"Four Eyed Monsters follows the relationship of a shy, reclusive videographer and an equally estranged struggling artist, who, both living in the Big Apple, develop an unlikely romance with the help of an internet dating site. This in itself is not so unusual, but what is, is their method of communication. Foregoing the verbal, they take to writing notes and later communicating through video.<br /><br />The film is based upon the creator's (Arin Crumley & Susan Buice) own relationship, who besides writing and directing, take to acting as the lead characters as well. With elements of avant-garde, anti-plot, and docudrama, the film scatters itself to the wind with an undecided structure nestled neatly between narcissism and self-indulgence.<br /><br />As the movie wears on, a brief separation and deterioration of their once intriguing form of communication grow old as the couple face the hardship of reality. Focusing solely on inner conflict, or the woes of relationship, the film struggles through a stagnant narrative that is neither original, nor poignant. This could have been easily circumvented with the addition of subplot and external conflict, and a third act, to which there is none - just a montage of melodrama that leads nowhere.<br /><br />What is even more aggravating is the film's descent from story into reality that abruptly concludes with an open ended and unsatisfying finish. This would have been all fine and dandy, but there is no question asked and no meaning to be discovered or pondered.<br /><br />(On a side note, the film contains beautiful animation and a vivid and moving soundtrack, one of the more interesting aspects of the production.)<br /><br />But as always, watch the film and decide for yourself.",0
"This movie is horrible if you pay attention to it. It's a perfect movie if you just watch the colorful images dance across the screen - each one with no apparent connection to the next. I rented this movie because I'm a David Bowie fan, and I really appreciate musicals. In finality, Bowie was in the film for a total of ten minutes and the songs and dance sequences were sparse and left something to be desired. The moral of the story was really befuddling. I couldn't tell if it was about racial issues in London in the 1950s or about not selling out. For the first half of the movie I was chuckling at how cheesy it was but I liked the campiness of the ""no selling out"" message. When blacks started being murdered I thought my tape had gotten messed up. Maybe I rented half of two different movies? Nope, there was a ""Keep Britain White"" song and dance sequence. I'm sorry, but WWII is not something you can write a musical about. At least not a musical that could conceivably be described as ""campy"" as I have several times in this review. Overall I'd say this movie could do a whole lot better if it made up its mind and cast better actors. (And put David Bowie in it for longer goddammit!) My grade: C-",0
"Andy Goldsworthy is a taoist master of the first order, expressing the Way through his sublime ephemeral art. Indeed, time and change is what his work is fundamentally about. I bought his first book several years ago and my family has marveled at it many times. So it was a treat to get to know the artist personally through this film, he is just as patient and gentle as you would expect, and has some wonderful things to say about the natural world, the deepest of which are expressed in his occasional inability to say it in words at all. He is like most children who play in the great outdoors alone (if they do anymore), creating things from sticks and sand and mud and snow before they outgrow it. Mr. Goldsworthy was given the gift and the mission to extend that sort of play to create profound visions of nature, and to open our often weary eyes to it in brilliant new ways. And always with the utmost respect, gratitude and humor of a wandering, and wondering monk.",1
"I would have liked to give this movie a zero but that wasn't an option!! This movie sucks!!! The women cannot act. i should have known it was gonna suck when i saw Bobby Brown. Nobody in my house could believe i hadn't changed the channel after the first 15 minutes. the idea of black females as gunslingers in the western days is ridiculous. it's not just a race thing, it's also a gender. the combination of the two things is ridiculous.i am sorry because some of the people in the movie aren't bad actors/actresses but the movie itself was awful. it was not credible as a movie. it might be 'entertaining' to a certain group of people but i am not in that group. lol. and using a great line from a great, great movie...""that's all I have to say about that.""",0
"A lot is dated in this episode (just like most Twilight Zone episodes), such as the Woman's incredibly sexist military ""uniform."" And some things are so unbelievable, like the easy availability of clean water. Still, consider the year this was made and the time, and you quickly understand why this episode is so special as you watch. It has a nice sense of hope, something missing from a lot of Twilight Zones, as well as an interesting female character (despite the fact that she rarely speaks), something else rare on the Twilight Zone. ""Two"" is a great example of how the Twilight Zone, in just over 20 minutes, could pack more emotion and drama than most two hours movies today. And it's great to see two people who became American icons so early in their careers.",1
"This movie was not made by Who fans. Most of the great moments that fans will look forward to in the half-hour Tommy medley are simply missed or glossed over: In Christmas, they didn't show Daltry's screams after the line ""Tommy doesn't know what day it is..."", they showed almost *no* Townsend guitar shots in Pinball Wizard, there were excess crowd shots during the best moments of Go to the Mirror, and worst of all, in the second half of We're Not Gonna Take It (Listening to You), they robbed us of almost every shot of Pete's blazing guitar chords. Huge chunks of the film are shot from in back of the band. It's a very frustrating film to watch, and doesn't deliver the goods. I don't know if director Murry Lerner is just not a Who fan, or worse, for him at least, if he *is* a Who fan and this is all the *eight* cameras could deliver for him. To its credit, there are some rare numbers before Tommy, as well as some faves, that are very well shot, and sometimes the editing is brilliant. This might be enough to make some viewers happy, as long as you're not anticipating Tommy. The sound overall was mediocre in the transmission I watched from DirecTV; it may be different on video or DVD.",0
this is one amazing movie!!!!! you have to realize that chinese folklore is complicated and philosophical. there are always stories behind stories. i myself did not understand everything but knowing chinese folklore (i studied them in school)it is very complicated. you just have to take what it gives you.....ENJOY THE MOVIE AND ENJOY THE RIDE....HOORAY!!!!,1
"This document truly opened my eyes to what people outside of the United States thought about the September 11th attacks. This film was expertly put together and presents this disaster as more than an attack on U.S. soil. The aftermath of this disaster is previewed from many different countries and perspectives. I believe that this film should be more widely distributed for this point. It also helps in the the healing process to finally see something other than news reports on the terrorist attacks. And some of the pieces are actually funny, but not abusively so. This film came highly recommended to me, and I pass on the same feeling.",1
"this film was a major letdown. the level of relentless cruelty and violence in this film was very disturbing. some scenes were truly unnecessarily ugly and mean-spirited. the main characters were impossible to identify with or even sympathize with. the lead protagonist's character was as slimy as they come. the sickroom/hothouse atmosphere lent itself to over-the-top theatrics. little or nothing could be learned about the Spanish civil war from this film. fortunately, i've been to spain and realize this is not realistic! in addition, the use of same-sex attraction as a lurid ""horror"" was also very offensive and poorly handled, while the DVD is being packaged and advertised to attract gay viewers. the actors seemed uncomfortable in their roles,as if they were trying to distance themselves from this mess.i guess if you like watching children and pets being brutally killed,this film might especially appeal to you.",0
"Oh, come on, learn to have a little fun. When I was a kid, oh, this movie was Oscar-worthy to me. I thought it was absolutely hysterical. One of the best movies I had seen.<br /><br />Now, it's a little stupid, but come on. If you enjoyed ""Excellent Adventure"", you should most likely have fun with ""Bogus Journey"". This was the movie before ""Dude, where's my car?"". Only this one is actually funny. Like I said, it's just a good time. It shouldn't be taken seriously and if you enjoyed the first one, you should like ""Bogus Journey"". It's just a funny movie with some memorable characters. For your enjoyment only, watch it, let go, and remember that it's a silly comedy. That's all.<br /><br />7/10",1
"I'm kinda torn on DARK ANGEL. The film appears to be a ""loving"" tribute to the greatest pin-up to ever live - but there is so little actual ""content"" that the film itself is virtually pointless. I can't really see what the motivation or ""point"" of this film is - as there is very little biographical information provided in the narrative - so those who don't know much about Bettie aren't gonna know much more after watching DARK ANGEL either...<br /><br />The film basically chronicles the last few years of Bettie's career in bondage modeling. Almost the entire film is comprised of ""re-enactments"" of some of Bettie's more ""famous"" photo-shoots and loops. These re-enactments take up literally 75% of the films run-time, and give virtually no insight into Bettie as a person. The film touches briefly on her short-lived legitimate acting pursuits, and her subsequent decision to leave the ""business"" and become religious - but all of this is pretty much glossed-over in favor of showing long and drawn-out re-enactment scenes...<br /><br />DARK ANGEL isn't a horrible film - there's just no substance to it. The other problem is that the actress that plays Bettie only really resembles her in farther away shots - up-close it's a no-go. The other thing that irritated me, is that although Bettie did several topless modeling shoots - the only nudity in the film was a short segment shot in a zoo during the end credits. The film itself is obviously extremely low-budget, but does what it can set and costume-wise within it's limitations - so no gripes from me there. The acting is pretty wooden and unmemorable from everyone involved. In fact - the most memorable thing about the whole film for me, was noticing during the end credits that the actor who played Irving Klaw's real name is Dukey Flyswatter. No joke - check the cast list. Can't say that I recommend this one too highly unless you are a true Bettiefile completist and must own anything relating to her. And if you are that bad off - then you need to seek treatment anyway...4/10",0
"This is one of the movies of Dev Anand who gave great yet distinct movies to Hindi movie industries such as Jewel thief and guide. The story is short (if you ask me what is the story), plot is simple- a brother seeks for his lost sister. Sister has joined the hippies who smoke from pot and chant Hare Rama hare Krishna. Yet the movie portrays few of the significant events that the world experienced in 70's.Hippie culture, their submission to drugs, freedom ,escaping duty, family, and adopting anything new such as eastern (which was new for whites) religion. They have been handled perfectly. Zeenat gave her best and Dev as usual was remarkable. Songs are the best used (unlike they are abused for the sake of having songs) in this movie. They have not been spoiled.One perfect example is 'Dekho o deewano...Ram ka naam badnam na karo'. Each word in the song is very philosophical and meaningful. The end is tragic but that is not the essence of the movie. Overall Devji who does believe in making different movies has been successful in showing what he wanted to show here. A must see to experience hippie culture and beautiful Nepal of 70's.",1
"Loosely intended as a satire of D.W. Griffith's Intolerance, The Three Ages was Buster Keaton's first attempt at a full length comedy feature. The only similarities to Intolerance are the opening ""book"" scene and the fact that similar stories through the ages are edited together into a complete film. Keaton's reasoning for appropriating this style was that if it didn't succeed as a feature film, it could be reduced to three two-reelers. Fortunately, The Three Ages succeeds brilliantly as a comedy and contains some of the funniest routines I've seen in any of Keaton's film. There is nothing unique or daring about the story lines. They are simple boy-meets-girl, boy-loses-girl, boy-gets-girl plots, but the period satires are riotous and set the standard for future works by Mel Brooks and all films of this genre. However, I don't believe that anyone has ever topped this comedy. No one can play the lovable goof like Keaton and the stunts in this film are some of his best. In addition, Wallace Beery's appearance as Keaton's rival adds to this film's appeal. Anyone who thinks that comedy from the 1920's cannot be appreciated by modern audiences needs to see this movie.",1
